gene_id,mean_count,std_count,nonzero_frac
ENSG00000250256.1,1.2397260273972603,2.7653580991904234,0.3584474885844749
ENSG00000250258.1,1.182648401826484,1.955680646585136,0.5045662100456622
ENSG00000250259.1,0.5296803652968036,1.9165150934833644,0.2054794520547945
ENSG00000250260.1,0.3493150684931507,0.7341845747150634,0.24885844748858446
ENSG00000250261.1,0.12557077625570776,0.7534719139989337,0.0639269406392694
ENSG00000250266.2,78.9703196347032,133.64498049094075,0.9429223744292238
ENSG00000250267.2,1.5251141552511416,11.366298064026944,0.2100456621004566
ENSG00000250268.3,0.8538812785388128,2.623886230679224,0.2557077625570776
ENSG00000250271.2,5.244292237442922,14.818571804385314,0.6529680365296804
ENSG00000250273.1,0.3926940639269406,1.0331536455861803,0.24885844748858446
ENSG00000250274.2,4.002283105022831,6.47915116429833,0.7602739726027398
ENSG00000250280.2,1.5981735159817352,11.669679319528198,0.2100456621004566
ENSG00000250282.1,7.598173515981735,9.962088150465721,0.860730593607306
ENSG00000250284.3,8.584474885844749,45.34814159436197,0.17579908675799086
ENSG00000250286.2,4.723744292237443,5.495072279579667,0.8538812785388128
ENSG00000250290.1,4.050228310502283,6.811434553750065,0.7123287671232876
ENSG00000250292.1,0.8789954337899544,1.9934599924246943,0.3607305936073059
ENSG00000250293.1,0.15753424657534246,0.6165715664350345,0.1187214611872146
ENSG00000250295.6,13.372146118721462,53.7929401717109,0.9246575342465754
ENSG00000250298.6,0.10730593607305935,0.6931449586117501,0.05251141552511415
ENSG00000250299.6,16.034246575342465,11.097290400658363,0.9931506849315068
ENSG00000250302.3,8.810502283105023,15.101129096063234,0.8401826484018264
ENSG00000250303.4,72.69634703196347,62.74879294754262,0.997716894977169
ENSG00000250304.2,0.8447488584474886,3.8630571246983796,0.2602739726027397
ENSG00000250305.9,147.5593607305936,177.80592585500523,0.997716894977169
ENSG00000250310.2,0.182648401826484,0.5524816653177856,0.12557077625570776
ENSG00000250312.8,140.87214611872147,128.61526933509407,1.0
ENSG00000250315.2,0.6963470319634704,2.7382426655268417,0.2648401826484018
ENSG00000250317.8,945.5936073059361,562.6645778298067,1.0
ENSG00000250318.1,95.6917808219178,78.98876597138246,1.0
ENSG00000250320.6,19.347031963470318,23.86035130018649,0.9703196347031964
ENSG00000250321.1,9.799086757990867,9.48855985083085,0.9657534246575342
ENSG00000250322.2,0.2671232876712329,1.254508186604362,0.12100456621004566
ENSG00000250324.2,0.13470319634703196,0.5681325775422651,0.0867579908675799
ENSG00000250325.1,0.6643835616438356,1.1576670926458368,0.4041095890410959
ENSG00000250326.2,13.061643835616438,10.873869716000176,0.9611872146118722
ENSG00000250327.1,6.924657534246576,6.913740124854833,0.9200913242009132
ENSG00000250328.6,91.54794520547945,136.8935888761851,0.9406392694063926
ENSG00000250329.1,8.773972602739725,24.05212794706234,0.8447488584474886
ENSG00000250330.1,0.589041095890411,1.8013644696564468,0.319634703196347
ENSG00000250331.2,0.5799086757990868,2.8027051317814564,0.23972602739726026
ENSG00000250332.1,0.4634703196347032,0.9482194866006711,0.2785388127853881
ENSG00000250334.6,3.6621004566210047,7.544830298149285,0.723744292237443
ENSG00000250337.7,52.353881278538815,125.82151235449032,0.7899543378995434
ENSG00000250342.1,0.9611872146118722,1.8895958563511848,0.3721461187214612
ENSG00000250343.1,1.2968036529680365,10.860190726704545,0.23972602739726026
ENSG00000250344.1,1.273972602739726,2.974769297699196,0.4360730593607306
ENSG00000250345.2,0.3333333333333333,1.528773108039823,0.15753424657534246
ENSG00000250346.1,1.2488584474885844,1.7457856605535487,0.5525114155251142
ENSG00000250347.1,0.8356164383561644,1.55462282766485,0.3926940639269406
ENSG00000250348.1,0.271689497716895,0.8267121471866271,0.16666666666666666
ENSG00000250350.1,0.5958904109589042,3.6265839600213177,0.17123287671232876
ENSG00000250354.1,0.8013698630136986,4.894240574034616,0.22146118721461186
ENSG00000250358.6,0.10273972602739725,0.45476554255223817,0.07534246575342465
ENSG00000250360.1,1.1278538812785388,3.8079887670522723,0.3721461187214612
ENSG00000250361.9,0.11643835616438356,0.5392206509203673,0.0730593607305936
ENSG00000250362.1,0.2534246575342466,0.6913487349072752,0.1780821917808219
ENSG00000250363.1,2.038812785388128,2.8188399283268155,0.6757990867579908
ENSG00000250365.7,10.420091324200913,11.740588830148061,0.9657534246575342
ENSG00000250366.3,1.4155251141552512,4.86296761982331,0.4360730593607306
ENSG00000250371.1,0.5547945205479452,2.116830740354746,0.2511415525114155
ENSG00000250374.4,0.3561643835616438,0.9354918384364425,0.22602739726027396
ENSG00000250376.1,23.34246575342466,61.161350738126245,0.8538812785388128
ENSG00000250378.4,15.26027397260274,28.386605632407043,0.9041095890410958
ENSG00000250379.1,0.10730593607305935,0.3704058662214629,0.091324200913242
ENSG00000250381.1,1.0365296803652968,1.8866115819454692,0.4589041095890411
ENSG00000250383.1,0.21689497716894976,1.7036741673744007,0.0502283105022831
ENSG00000250384.1,0.6415525114155252,3.413770654052754,0.22146118721461186
ENSG00000250385.2,16.755707762557076,36.28349035239559,0.7351598173515982
ENSG00000250387.3,0.23972602739726026,1.835219119174892,0.12100456621004566
ENSG00000250390.2,1.0091324200913243,8.386810429295089,0.317351598173516
ENSG00000250391.1,0.1187214611872146,0.5192550640601349,0.0776255707762557
ENSG00000250392.2,0.136986301369863,0.7026931225833065,0.07534246575342465
ENSG00000250397.2,12.810502283105023,15.84271026046428,0.9634703196347032
ENSG00000250403.1,0.2465753424657534,0.5962696067780701,0.1872146118721461
ENSG00000250405.2,0.3333333333333333,0.8276311393502994,0.20776255707762556
ENSG00000250406.2,0.3127853881278539,0.9545128291551166,0.18949771689497716
ENSG00000250410.1,2.942922374429224,3.3133711010777285,0.8059360730593608
ENSG00000250412.1,5.82648401826484,6.633389776034317,0.863013698630137
ENSG00000250413.1,2.8515981735159817,4.541029299261044,0.7146118721461188
ENSG00000250415.1,0.684931506849315,1.1858437967000977,0.3744292237442922
ENSG00000250420.8,3.095890410958904,19.11209691579794,0.4315068493150685
ENSG00000250421.5,2.6986301369863015,7.539100089254321,0.4794520547945205
ENSG00000250423.2,0.9748858447488584,1.642348422029101,0.4589041095890411
ENSG00000250425.1,0.3767123287671233,1.443713164708598,0.21232876712328766
ENSG00000250427.1,0.1735159817351598,0.45586135781309983,0.14840182648401826
ENSG00000250428.1,0.13013698630136986,0.9096258588891212,0.0684931506849315
ENSG00000250432.5,0.5296803652968036,1.2863605510874232,0.2808219178082192
ENSG00000250433.1,0.3812785388127854,0.8521429226852306,0.23059360730593606
ENSG00000250436.1,0.11187214611872145,0.43716965911085237,0.08904109589041095
ENSG00000250441.1,0.684931506849315,1.5534125333376365,0.2945205479452055
ENSG00000250442.1,1.3744292237442923,3.815718906296297,0.3242009132420091
ENSG00000250444.1,3.6073059360730593,4.210278536746697,0.8287671232876712
ENSG00000250447.6,0.4292237442922374,2.357764298078378,0.14383561643835616
ENSG00000250448.1,0.1050228310502283,0.6147853149346045,0.05707762557077625
ENSG00000250451.5,2.146118721461187,5.979876322130613,0.4315068493150685
ENSG00000250456.1,0.12100456621004566,0.5339434015353802,0.0730593607305936
ENSG00000250461.1,4.755707762557078,8.006699244577634,0.730593607305936
ENSG00000250462.8,160.45662100456622,107.61330759752855,1.0
ENSG00000250471.2,8.073059360730594,6.919554439376049,0.9726027397260274
ENSG00000250472.1,1.095890410958904,9.29037943900497,0.2557077625570776
ENSG00000250473.1,0.680365296803653,4.941129662096425,0.10273972602739725
ENSG00000250474.2,12.648401826484019,8.041348219848276,0.9954337899543378
ENSG00000250476.1,0.6484018264840182,1.6952308127941054,0.2831050228310502
ENSG00000250479.9,1965.4315068493152,1407.251121710069,1.0
ENSG00000250483.1,0.4200913242009132,0.7841437726410246,0.2876712328767123
ENSG00000250484.2,0.3767123287671233,1.031364502141635,0.23972602739726026
ENSG00000250486.5,5.328767123287672,10.700056409766683,0.7328767123287672
ENSG00000250490.1,4.344748858447488,7.181361414623785,0.7648401826484018
ENSG00000250492.1,2.776255707762557,2.984350125838841,0.7579908675799086
ENSG00000250493.2,0.3059360730593607,0.8326909951397531,0.19406392694063926
ENSG00000250496.2,0.19406392694063926,1.373585868368049,0.06164383561643835
ENSG00000250497.1,0.273972602739726,0.8518700490587594,0.16666666666666666
ENSG00000250501.3,0.3013698630136986,1.3733481261875862,0.15296803652968036
ENSG00000250504.2,1.0456621004566211,1.3971913294044875,0.5296803652968036
ENSG00000250506.8,8.173515981735159,7.535850667010841,0.9452054794520548
ENSG00000250508.1,20.166666666666668,22.15210747877809,0.9794520547945206
ENSG00000250509.2,11.385844748858448,135.21746018285063,0.680365296803653
ENSG00000250510.8,56.62328767123287,60.262751197102084,0.997716894977169
ENSG00000250511.1,1.495433789954338,5.017473100102413,0.4611872146118721
ENSG00000250516.1,0.1598173515981735,0.44570871594506634,0.1324200913242009
ENSG00000250519.7,32.9634703196347,26.112825764245706,0.9954337899543378
ENSG00000250522.1,9.420091324200913,28.2830860985745,0.9474885844748858
ENSG00000250526.1,5.504566210045662,8.047839067463357,0.8767123287671232
ENSG00000250535.1,2.6187214611872145,7.0085476554010695,0.4018264840182648
ENSG00000250536.1,1.687214611872146,2.1596192147971327,0.6712328767123288
ENSG00000250538.6,2.2168949771689497,16.542186204757765,0.2625570776255708
ENSG00000250539.1,56.721461187214615,43.04316438885551,1.0
ENSG00000250541.1,2.143835616438356,9.457351983290309,0.5547945205479452
ENSG00000250546.6,16.358447488584474,25.05082813524412,0.8242009132420092
ENSG00000250548.7,4.675799086757991,9.09698110086377,0.8333333333333334
ENSG00000250551.1,0.9246575342465754,1.65883923094413,0.4863013698630137
ENSG00000250561.2,0.20776255707762556,1.4142892930236635,0.09817351598173515
ENSG00000250562.1,0.1324200913242009,0.3953957977134073,0.1141552511415525
